event_id,event_date,status,home,away,venue,location
401749316,2025-03-14T23:15Z,Final,Louisville,North Carolina,Jim Patterson Stadium,"Louisville, Kentucky"
401751745,2025-03-15T00:35Z,Final,Oregon St,Grand Canyon,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401749765,2025-03-14T23:05Z,Final,Oregon,Minnesota,PK Park,"Eugene, Oregon"
401749174,2025-03-14T20:00Z,Final,Clemson,Notre Dame,Doug Kingsmore Stadium,"Clemson, South Carolina"
401748913,2025-03-14T21:00Z,Final,Mississippi St,Texas,Dudy Noble Field,"Starkville, Mississippi"
401748914,2025-03-14T23:00Z,Final,South Carolina,Oklahoma,Founders Park,"Columbia, South Carolina"
401749175,2025-03-15T00:00Z,Final,Wake Forest,Miami,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401763044,2025-03-15T03:30Z,Final,Hawai’i,Santa Barbara,Les Murakami Stadium,"Honolulu, Hawaii"
401748909,2025-03-14T23:00Z,Final,Auburn,Vanderbilt,Plainsman Park,"Auburn, Alabama"
401748907,2025-03-14T23:00Z,Final,Texas A&M,Alabama,Olsen Field at Blue Bell Park,"College Station, Texas"
401749319,2025-03-15T01:00Z,Final,Stanford,Duke,Klein Field at Sunken Diamond,"Stanford, California"
401759811,2025-03-14T23:05Z,Final,Dallas Baptist,UTSA,Horner Ballpark,"Dallas, Texas"
401755289,2025-03-14T23:00Z,Final,Louisiana,Troy,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401759799,2025-03-14T23:00Z,Final,Southern Miss,Old Dominion,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401749320,2025-03-15T01:00Z,Final,California,Virginia,Stu Gordon Stadium,"Berkeley, California"
401759772,2025-03-14T22:00Z,Final,Coastal,GA Southern,Springs Brooks Stadium,"Conway, South Carolina"
401750188,2025-03-14T17:05Z,Final,Iowa,Michigan St,Duane Banks Field,"Iowa City, Iowa"
401749770,2025-03-14T18:00Z,Final,Indiana,Ohio State,Bart Kaufman Field,"Bloomington, Indiana"
401751924,2025-03-14T20:00Z,Final,Purdue,UIC,Alexander Field,"West Lafayette, Indiana"
401751124,2025-03-14T20:00Z,Final,Rutgers,CA Baptist,Bainton Field,"Piscataway, New Jersey"
401750899,2025-03-14T20:00Z,Final,Illinois,Valparaiso,Illinois Field,"Champaign, Illinois"
401749769,2025-03-14T20:00Z,Final,Northwestern,Penn State,Rocky and Berenice Miller Park,"Evanston, Illinois"
401749764,2025-03-14T20:00Z,Final,Michigan,USC,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749541,2025-03-14T21:00Z,Final,BYU,UCF,Miller Park - Larry H. Miller Field,"Provo, Utah"
401750186,2025-03-14T21:05Z,Final,Iowa,Michigan St,Duane Banks Field,"Iowa City, Iowa"
401749766,2025-03-14T22:00Z,Final,Indiana,Ohio State,Bart Kaufman Field,"Bloomington, Indiana"
401749318,2025-03-14T22:00Z,Final,NC State,Virginia Tech,Doak Field at Dail Park,"Raleigh, North Carolina"
401749317,2025-03-14T22:00Z,Final,Georgia Tech,Pitt,Mac Nease Baseball Park,"Atlanta, Georgia"
401750960,2025-03-14T22:30Z,Final,South Florida,Maryland,USF Baseball Stadium,"Tampa, Florida"
401749537,2025-03-14T23:00Z,Final,TCU,Arizona St,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401749539,2025-03-14T23:30Z,Final,Houston,Texas Tech,Darryl & Lori Schroeder Park,"Houston, Texas"
401749767,2025-03-15T00:00Z,Final,UCLA,Nebraska,Jackie Robinson Stadium,"Los Angeles, California"
401749540,2025-03-15T00:00Z,Final,Kansas,Baylor,Hoglund Ballpark,"Lawrence, Kansas"
401749538,2025-03-15T00:00Z,Final,Kansas St,Utah,Tointon Family Stadium,"Manhattan, Kansas"
401751179,2025-03-15T00:05Z,Final,Washington,Gonzaga,Husky Ballpark,"Seattle, Washington"
401749542,2025-03-15T01:00Z,Final,Arizona,Cincinnati,Hi Corbett Field,"Tucson, Arizona"
401749543,2025-03-14T23:00Z,Postponed,Oklahoma St,West Virginia,O'Brate Stadium,"Stillwater, Oklahoma"
401748940,2025-03-15T23:00Z,Final,LSU,Missouri,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401748938,2025-03-15T19:30Z,Final,Tennessee,Florida,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401748936,2025-03-15T23:00Z,Final,Ole Miss,Arkansas,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401748939,2025-03-15T18:00Z,Final,Georgia,Kentucky,Foley Field,"Athens, Georgia"
401749329,2025-03-15T17:00Z,Final,Florida St,Boston College,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401749337,2025-03-15T20:30Z,Final,Florida St,Boston College,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401751746,2025-03-16T00:35Z,Final,Oregon St,Santa Clara,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401749772,2025-03-15T18:05Z,Final,Oregon,Minnesota,PK Park,"Eugene, Oregon"
401749323,2025-03-15T19:00Z,Final,Clemson,Notre Dame,Doug Kingsmore Stadium,"Clemson, South Carolina"
401748942,2025-03-15T20:00Z,Final,South Carolina,Oklahoma,Founders Park,"Columbia, South Carolina"
401749325,2025-03-15T20:00Z,Final,Wake Forest,Miami,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401763577,2025-03-15T23:45Z,Final,Wake Forest,Miami,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401763045,2025-03-16T03:30Z,Final,Hawai’i,Santa Barbara,Les Murakami Stadium,"Honolulu, Hawaii"
401748937,2025-03-15T16:00Z,Final,Auburn,Vanderbilt,Plainsman Park,"Auburn, Alabama"
401748915,2025-03-15T19:00Z,Final,Texas A&M,Alabama,Olsen Field at Blue Bell Park,"College Station, Texas"
401749327,2025-03-15T21:00Z,Final,Stanford,Duke,Klein Field at Sunken Diamond,"Stanford, California"
401759910,2025-03-15T20:05Z,Final,Dallas Baptist,UTSA,Horner Ballpark,"Dallas, Texas"
401755311,2025-03-15T22:00Z,Final,Louisiana,Troy,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401759868,2025-03-16T01:00Z,Final,Southern Miss,Old Dominion,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401749328,2025-03-15T21:00Z,Final,California,Virginia,Stu Gordon Stadium,"Berkeley, California"
401759846,2025-03-15T17:00Z,Final,Coastal,GA Southern,Springs Brooks Stadium,"Conway, South Carolina"
401760972,2025-03-15T20:45Z,Final,Coastal,GA Southern,Springs Brooks Stadium,"Conway, South Carolina"
401749781,2025-03-15T16:00Z,Final,Northwestern,Penn State,Rocky and Berenice Miller Park,"Evanston, Illinois"
401749771,2025-03-15T16:00Z,Final,Michigan,USC,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749334,2025-03-15T17:00Z,Final,NC State,Virginia Tech,Doak Field at Dail Park,"Raleigh, North Carolina"
401751925,2025-03-15T18:00Z,Final,Purdue,UIC,Alexander Field,"West Lafayette, Indiana"
401751125,2025-03-15T18:00Z,Final,Rutgers,CA Baptist,Bainton Field,"Piscataway, New Jersey"
401750961,2025-03-15T18:00Z,Final,South Florida,Maryland,USF Baseball Stadium,"Tampa, Florida"
401750901,2025-03-15T18:00Z,Final,Illinois,Valparaiso,Illinois Field,"Champaign, Illinois"
401749775,2025-03-15T18:00Z,Final,Northwestern,Penn State,Rocky and Berenice Miller Park,"Evanston, Illinois"
401749326,2025-03-15T18:00Z,Final,Georgia Tech,Pitt,Mac Nease Baseball Park,"Atlanta, Georgia"
401750187,2025-03-15T18:05Z,Final,Iowa,Michigan St,Duane Banks Field,"Iowa City, Iowa"
401749547,2025-03-15T19:00Z,Final,Kansas,Baylor,Hoglund Ballpark,"Lawrence, Kansas"
401749544,2025-03-15T19:00Z,Final,TCU,Arizona St,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401749324,2025-03-15T20:40Z,Final,NC State,Virginia Tech,Doak Field at Dail Park,"Raleigh, North Carolina"
401750900,2025-03-15T21:00Z,Final,Illinois,Valparaiso,Illinois Field,"Champaign, Illinois"
401749773,2025-03-15T21:00Z,Final,UCLA,Nebraska,Jackie Robinson Stadium,"Los Angeles, California"
401749548,2025-03-15T21:00Z,Final,BYU,UCF,Miller Park - Larry H. Miller Field,"Provo, Utah"
401749545,2025-03-15T21:00Z,Final,Kansas St,Utah,Tointon Family Stadium,"Manhattan, Kansas"
401749546,2025-03-15T23:30Z,Final,Houston,Texas Tech,Darryl & Lori Schroeder Park,"Houston, Texas"
401751180,2025-03-16T00:00Z,Final,Washington,Gonzaga,Husky Ballpark,"Seattle, Washington"
401749549,2025-03-16T01:00Z,Final,Arizona,Cincinnati,Hi Corbett Field,"Tucson, Arizona"
401763578,2025-03-15T04:00Z,Canceled,Oklahoma St,West Virginia,O'Brate Stadium,"Stillwater, Oklahoma"
401749550,2025-03-15T04:00Z,Canceled,Oklahoma St,West Virginia,O'Brate Stadium,"Stillwater, Oklahoma"
401748948,2025-03-16T18:00Z,Final,LSU,Missouri,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401748946,2025-03-16T17:00Z,Final,Tennessee,Florida,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401748944,2025-03-16T18:30Z,Final,Ole Miss,Arkansas,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401748947,2025-03-16T17:00Z,Final,Georgia,Kentucky,Foley Field,"Athens, Georgia"
401749332,2025-03-16T19:00Z,Final,Louisville,North Carolina,Jim Patterson Stadium,"Louisville, Kentucky"
401751747,2025-03-16T20:05Z,Final,Oregon St,Grand Canyon,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401749776,2025-03-17T00:15Z,Final,Oregon,Minnesota,PK Park,"Eugene, Oregon"
401749330,2025-03-16T16:00Z,Final,Clemson,Notre Dame,Doug Kingsmore Stadium,"Clemson, South Carolina"
401748949,2025-03-16T18:00Z,Final,Mississippi St,Texas,Dudy Noble Field,"Starkville, Mississippi"
401748941,2025-03-16T21:00Z,Final,Mississippi St,Texas,Dudy Noble Field,"Starkville, Mississippi"
401748950,2025-03-16T18:30Z,Final,South Carolina,Oklahoma,Founders Park,"Columbia, South Carolina"
401763046,2025-03-16T23:05Z,Final,Hawai’i,Santa Barbara,Les Murakami Stadium,"Honolulu, Hawaii"
401748945,2025-03-16T19:00Z,Final,Auburn,Vanderbilt,Plainsman Park,"Auburn, Alabama"
401748943,2025-03-16T21:00Z,Final,Texas A&M,Alabama,Olsen Field at Blue Bell Park,"College Station, Texas"
401749335,2025-03-16T20:00Z,Final,Stanford,Duke,Klein Field at Sunken Diamond,"Stanford, California"
401761007,2025-03-16T18:05Z,Final,Dallas Baptist,UTSA,Horner Ballpark,"Dallas, Texas"
401755321,2025-03-16T18:00Z,Final,Louisiana,Troy,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401760993,2025-03-16T17:00Z,Final,Southern Miss,Old Dominion,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401749336,2025-03-16T20:00Z,Final,California,Virginia,Stu Gordon Stadium,"Berkeley, California"
401751126,2025-03-16T14:30Z,Final,Rutgers,CA Baptist,Bainton Field,"Piscataway, New Jersey"
401749778,2025-03-16T16:00Z,Final,Michigan,USC,Ray Fisher Stadium,"Ann Arbor, Michigan"
401750962,2025-03-16T17:00Z,Final,South Florida,Maryland,USF Baseball Stadium,"Tampa, Florida"
401749777,2025-03-16T17:00Z,Final,Indiana,Ohio State,Bart Kaufman Field,"Bloomington, Indiana"
401749333,2025-03-16T17:00Z,Final,Georgia Tech,Pitt,Mac Nease Baseball Park,"Atlanta, Georgia"
401749556,2025-03-16T18:00Z,Final,Oklahoma St,West Virginia,O'Brate Stadium,"Stillwater, Oklahoma"
401749555,2025-03-16T18:00Z,Final,Arizona,Cincinnati,Hi Corbett Field,"Tucson, Arizona"
401749554,2025-03-16T18:00Z,Final,Kansas,Baylor,Hoglund Ballpark,"Lawrence, Kansas"
401749553,2025-03-16T18:00Z,Final,Houston,Texas Tech,Darryl & Lori Schroeder Park,"Houston, Texas"
401749552,2025-03-16T18:00Z,Final,Kansas St,Utah,Tointon Family Stadium,"Manhattan, Kansas"
401749551,2025-03-16T18:00Z,Final,TCU,Arizona St,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401749779,2025-03-16T20:00Z,Final,UCLA,Nebraska,Jackie Robinson Stadium,"Los Angeles, California"
401751181,2025-03-16T20:02Z,Final,Washington,Gonzaga,Husky Ballpark,"Seattle, Washington"
401751926,2025-03-16T17:00Z,Canceled,Purdue,UIC,Alexander Field,"West Lafayette, Indiana"
401750645,2025-03-17T22:00Z,Final,BYU,Utah Tech,Miller Park - Larry H. Miller Field,"Provo, Utah"
401750710,2025-03-12T23:00Z,Final,Sam Houston,Houston,Don Sanders Stadium,"Huntsville, Texas"
401749992,2025-03-18T21:00Z,Final,Tennessee,ETSU,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401750067,2025-03-18T23:30Z,Final,LSU,New Orleans,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401746190,2025-03-18T23:00Z,Final,Arkansas,Oral Roberts,Baum-Walker Stadium,"Fayetteville, Arkansas"
401750327,2025-03-18T22:00Z,Final,Florida St,Mercer,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401751127,2025-03-19T00:35Z,Final,Oregon St,Rutgers,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401750277,2025-03-18T22:00Z,Final,Clemson,The Citadel,Doug Kingsmore Stadium,"Clemson, South Carolina"
401750016,2025-03-18T23:30Z,Final,Texas,UTSA,UFCU Disch-Falk Field,"Austin, Texas"
401748540,2025-03-18T23:30Z,Final,Oklahoma,UT Arlington,Kimrey Family Stadium,"Norman, Oklahoma"
401750576,2025-03-18T20:00Z,Final,Liberty,Wake Forest,Worthington Field at Liberty Baseball Stadium,"Lynchburg, Virginia"
401746166,2025-03-18T23:00Z,Final,Alabama,South Alabama,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401748388,2025-03-18T22:30Z,Final,Florida,Jacksonville,Condron Family Ballpark,"Gainesville, Florida"
401750796,2025-03-18T23:05Z,Final,Dallas Baptist,TCU,Horner Ballpark,"Dallas, Texas"
401750373,2025-03-18T22:00Z,Final,Louisville,N Kentucky,Jim Patterson Stadium,"Louisville, Kentucky"
401748564,2025-03-18T23:00Z,Final,Southern Miss,Ole Miss,Trustmark Park,"Pearl, Mississippi"
401746216,2025-03-18T23:00Z,Final,Auburn,Alabama St,Plainsman Park,"Auburn, Alabama"
401750113,2025-03-18T23:00Z,Final,Vanderbilt,Belmont,Hawkins Field,"Nashville, Tennessee"
401764152,2025-03-18T22:00Z,Final,Campbell,Coastal,Jim Perry Stadium,"Buies Creek, North Carolina"
401764153,2025-03-18T18:00Z,Final,UAB,Troy,Jerry D. Young Memorial Field,"Birmingham, Alabama"
401750484,2025-03-18T19:00Z,Final,Pitt,Akron,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401750228,2025-03-18T19:00Z,Final,Boston College,Sacred Heart,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401751916,2025-03-18T20:00Z,Final,Purdue,Milwaukee,Alexander Field,"West Lafayette, Indiana"
401750979,2025-03-18T20:00Z,Final,Michigan,W Michigan,Ray Fisher Stadium,"Ann Arbor, Michigan"
401750963,2025-03-18T20:00Z,Final,Maryland,Georgetown,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401750550,2025-03-18T20:00Z,Final,Virginia Tech,VCU,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401750300,2025-03-18T20:00Z,Final,Duke,UConn,Jack Coombs Field,"Durham, North Carolina"
401750459,2025-03-18T20:30Z,Final,Notre Dame,Butler,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401750940,2025-03-18T21:05Z,Final,Iowa,UIC,Duane Banks Field,"Iowa City, Iowa"
401751100,2025-03-18T21:30Z,Final,Penn State,St Bonaventure,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401751823,2025-03-18T22:00Z,Final,Ohio State,Miami OH,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401751037,2025-03-18T22:00Z,Final,Pepperdine,Nebraska,Eddy D. Field Stadium,"Malibu, California"
401750924,2025-03-18T22:00Z,Final,Indiana,Evansville,Bart Kaufman Field,"Bloomington, Indiana"
401750417,2025-03-18T22:00Z,Final,NC State,Davidson,Atrium Health Park,"Kannapolis, North Carolina"
401750349,2025-03-18T22:00Z,Final,Georgia Tech,Gardner-Webb,Mac Nease Baseball Park,"Atlanta, Georgia"
401750253,2025-03-18T22:00Z,Final,Saint Mary's,California,Louis Guisto Field,"Moraga, California"
401750880,2025-03-18T22:30Z,Final,West Virginia,James Madison,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401750835,2025-03-18T22:30Z,Final,Stetson,UCF,Melching Field at Conrad Park,"DeLand, Florida"
401750394,2025-03-18T22:30Z,Final,FAU,Miami,FAU Baseball Stadium,"Boca Raton, Florida"
401748595,2025-03-18T22:30Z,Final,South Carolina,Charleston,Segra Park,"Columbia, South Carolina"
401748436,2025-03-18T22:30Z,Final,Kentucky,Murray St,Kentucky Proud Park,"Lexington, Kentucky"
401750902,2025-03-18T23:00Z,Final,Illinois,Indiana St,Illinois Field,"Champaign, Illinois"
401750775,2025-03-18T23:00Z,Final,Oklahoma St,N Dakota St,O'Brate Stadium,"Stillwater, Oklahoma"
401750668,2025-03-18T23:00Z,Final,Texas St,Baylor,Bobcat Ballpark (TX),"San Marcos, Texas"
401750041,2025-03-18T23:00Z,Final,Texas A&M,Texas A&M-CC,Olsen Field at Blue Bell Park,"College Station, Texas"
401748460,2025-03-18T23:00Z,Final,Mississippi St,Jackson St,Dudy Noble Field,"Starkville, Mississippi"
401750711,2025-03-18T23:30Z,Final,Houston,Sam Houston,Constellation Field,"Sugar Land, Texas"
401751997,2025-03-19T00:02Z,Final,Washington,Pacific Luther,Husky Ballpark,"Seattle, Washington"
401750597,2025-03-19T01:00Z,Final,Arizona,Kansas,Hi Corbett Field,"Tucson, Arizona"
401750621,2025-03-19T01:30Z,Final,Arizona St,USC,Phoenix Municipal Stadium,"Phoenix, Arizona"
401750813,2025-03-18T19:00Z,Postponed,Texas Tech,New Mexico,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401750859,2025-03-19T00:00Z,Canceled,Utah,N Colorado,Smith's Ballpark,"Salt Lake City, Utah"
401746191,2025-03-19T20:00Z,Final,Arkansas,Oral Roberts,Baum-Walker Stadium,"Fayetteville, Arkansas"
401750278,2025-03-19T22:00Z,Final,Clemson,The Citadel,Doug Kingsmore Stadium,"Clemson, South Carolina"
401760176,2025-03-19T22:30Z,Final,Florida,Florida A&M,Condron Family Ballpark,"Gainesville, Florida"
401750439,2025-03-19T20:00Z,Final,North Carolina,UConn,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401750526,2025-03-19T20:00Z,Final,Virginia,Richmond,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401750485,2025-03-19T19:00Z,Final,Pitt,Kent State,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401750229,2025-03-19T19:00Z,Final,Boston College,Northeastern,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401751006,2025-03-19T20:02Z,Final,Michigan St,Oakland,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401751101,2025-03-19T21:30Z,Final,Penn State,Lafayette,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401751038,2025-03-19T22:00Z,Final,Pepperdine,Nebraska,Eddy D. Field Stadium,"Malibu, California"
401750881,2025-03-19T22:30Z,Final,West Virginia,James Madison,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401751016,2025-03-19T23:00Z,Final,Minnesota,St Thomas (MN),U.S. Bank Stadium,"Minneapolis, Minnesota"
401750755,2025-03-19T23:00Z,Final,Tarleton St,Kansas St,Tarleton Baseball Complex,"Stephenville, Texas"
401751998,2025-03-20T00:02Z,Final,Washington,Pacific Luther,Husky Ballpark,"Seattle, Washington"
401750860,2025-03-19T18:00Z,Canceled,Utah,N Colorado,Smith's Ballpark,"Salt Lake City, Utah"
401750776,2025-03-19T19:00Z,Canceled,Oklahoma St,N Dakota St,O'Brate Stadium,"Stillwater, Oklahoma"
401748967,2025-03-20T23:30Z,Final,Alabama,Tennessee,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401749338,2025-03-20T23:00Z,Final,Miami,Florida St,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401748974,2025-03-20T23:00Z,Final,Vanderbilt,Texas A&M,Hawkins Field,"Nashville, Tennessee"
401748951,2025-03-21T23:00Z,Final,Alabama,Tennessee,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401748955,2025-03-22T00:00Z,Final,Texas,LSU,UFCU Disch-Falk Field,"Austin, Texas"
401748952,2025-03-21T23:30Z,Final,Arkansas,South Carolina,Baum-Walker Stadium,"Fayetteville, Arkansas"
401748954,2025-03-21T22:30Z,Final,Florida,Georgia,Condron Family Ballpark,"Gainesville, Florida"
401749344,2025-03-22T00:00Z,Final,Miami,Florida St,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401751748,2025-03-22T01:00Z,Final,Cal Poly,Oregon St,Baggett Stadium,"San Luis Obispo, California"
401749343,2025-03-21T22:00Z,Final,Clemson,Wake Forest,Doug Kingsmore Stadium,"Clemson, South Carolina"
401749784,2025-03-21T22:05Z,Final,Oregon,Rutgers,PK Park,"Eugene, Oregon"
401748957,2025-03-21T23:30Z,Final,Oklahoma,Mississippi St,Kimrey Family Stadium,"Norman, Oklahoma"
401749345,2025-03-22T01:00Z,Final,Stanford,California,Klein Field at Sunken Diamond,"Stanford, California"
401761150,2025-03-21T23:05Z,Final,Dallas Baptist,MTSU,Horner Ballpark,"Dallas, Texas"
401749340,2025-03-21T20:00Z,Final,Virginia Tech,Louisville,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401749346,2025-03-21T19:00Z,Final,Boston College,North Carolina,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401748956,2025-03-21T23:00Z,Final,Missouri,Ole Miss,Taylor Stadium,"Columbia, Missouri"
401761140,2025-03-21T23:00Z,Final,UL Monroe,Southern Miss,Lou St. Amant Field,"Monroe, Louisiana"
401748953,2025-03-21T22:30Z,Final,Kentucky,Auburn,Kentucky Proud Park,"Lexington, Kentucky"
401761156,2025-03-21T23:35Z,Final,Santa Barbara,UC Irvine,Caesar Uyesaka Stadium,"Santa Barbara, California"
401748958,2025-03-21T23:00Z,Final,Vanderbilt,Texas A&M,Hawkins Field,"Nashville, Tennessee"
401749342,2025-03-21T22:00Z,Final,Virginia,Duke,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401757404,2025-03-21T20:00Z,Final,Troy,Coastal,Riddle-Pace Field,"Troy, Alabama"
