event_id,event_date,status,home,away,venue,location
401852131,2026-04-25T21:05Z,Scheduled,Oregon,Penn State,PK Park,"Eugene, Oregon"
401847787,2026-04-25T22:00Z,Scheduled,Miami,California,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401847188,2026-04-25T23:00Z,Scheduled,Auburn,Oklahoma,Plainsman Park,"Auburn, Alabama"
401848697,2026-04-25T23:00Z,Scheduled,TCU,Houston,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401854464,2026-04-25T23:00Z,Scheduled,Jacksonville,Queens,John Sessions Stadium,"Jacksonville, Florida"
401853644,2026-04-25T23:00Z,Scheduled,Jax State,New Mexico St,Rudy Abbott Field at Jim Case Stadium,"Jacksonville, Alabama"
401852938,2026-04-25T23:00Z,Scheduled,Arkansas St,Louisiana,Tomlinson Stadium–Kell Field,"Jonesboro, Arkansas"
401847376,2026-04-25T23:30Z,Scheduled,Mississippi St,LSU,Dudy Noble Field,"Starkville, Mississippi"
401853237,2026-04-25T23:30Z,Scheduled,Tulane,UTSA,Green Field at Turchin Stadium,"New Orleans, Louisiana"
401847635,2026-04-26T00:00Z,Scheduled,Vanderbilt,Texas,Hawkins Field,"Nashville, Tennessee"
401848444,2026-04-26T00:35Z,Scheduled,Arizona St,Baylor,Phoenix Municipal Stadium,"Phoenix, Arizona"
401847287,2026-04-26T04:00Z,Scheduled,Ole Miss,Georgia,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401848092,2026-04-26T04:00Z,Scheduled,Virginia Tech,NC State,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401852359,2026-04-26T04:00Z,Scheduled,USC,Purdue,Great Park,"Irvine, California"
401853157,2026-04-26T16:00Z,Scheduled,UL Monroe,James Madison,Lou St. Amant Field,"Monroe, Louisiana"
401852794,2026-04-26T16:00Z,Scheduled,Seton Hall,Villanova,"Mike Sheppard, Sr. Stadium at Owen T. Carroll Field","South Orange, New Jersey"
401851671,2026-04-26T16:00Z,Scheduled,FAU,Charlotte,FAU Baseball Stadium,"Boca Raton, Florida"
401847636,2026-04-26T17:00Z,Scheduled,Vanderbilt,Texas,Hawkins Field,"Nashville, Tennessee"
401847979,2026-04-26T17:00Z,Scheduled,Georgia Tech,Wake Forest,Mac Nease Baseball Park,"Atlanta, Georgia"
401853040,2026-04-26T17:00Z,Scheduled,Coastal,Texas St,Springs Brooks Stadium,"Conway, South Carolina"
401847842,2026-04-26T17:00Z,Scheduled,Louisville,Clemson,Jim Patterson Stadium,"Louisville, Kentucky"
401847237,2026-04-26T17:00Z,Scheduled,Florida,Texas A&M,Condron Family Ballpark,"Gainesville, Florida"
401847788,2026-04-26T17:00Z,Scheduled,Miami,California,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401854468,2026-04-26T17:00Z,Scheduled,Jacksonville,Queens,John Sessions Stadium,"Jacksonville, Florida"
401854467,2026-04-26T17:00Z,Scheduled,FGCU,North Florida,Swanson Stadium,"Fort Myers, Florida"
401854465,2026-04-26T17:00Z,Scheduled,West Georgia,Stetson,Cole Field,"Carrollton, Georgia"
401854261,2026-04-26T17:00Z,Scheduled,E Kentucky,North Alabama,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401853822,2026-04-26T17:00Z,Scheduled,Liberty,Delaware,Worthington Field at Liberty Baseball Stadium,"Lynchburg, Virginia"
401853690,2026-04-26T17:00Z,Scheduled,NC A&T,William & Mary,World War Memorial Stadium,"Greensboro, North Carolina"
401853526,2026-04-26T17:00Z,Scheduled,Charleston,Campbell,The Ballpark at Patriots Point,"Mount Pleasant, South Carolina"
401853263,2026-04-26T17:00Z,Scheduled,Marshall,Troy,Jack Cook Field,"Huntington, West Virginia"
401853238,2026-04-26T17:00Z,Scheduled,Tulane,UTSA,Green Field at Turchin Stadium,"New Orleans, Louisiana"
401853129,2026-04-26T17:00Z,Scheduled,Georgia St,Old Dominion,GSU Baseball Complex,"Decatur, Georgia"
401852860,2026-04-26T17:00Z,Scheduled,App State,GA Southern,Beaver Field at Jim and Bettie Smith Stadium,"Boone, North Carolina"
401852727,2026-04-26T17:00Z,Scheduled,Georgetown,UConn,Capital One Park,"Tysons, Virginia"
401852098,2026-04-26T17:00Z,Scheduled,Rutgers,Ohio State,Bainton Field,"Piscataway, New Jersey"
401852066,2026-04-26T17:00Z,Scheduled,Creighton,Butler,Charles Schwab Field,"Omaha, Nebraska"
401851800,2026-04-26T17:00Z,Scheduled,East Carolina,South Florida,Lewis Field at Clark-LeClair Stadium,"Greenville, North Carolina"
401851073,2026-04-26T17:00Z,Scheduled,Michigan,Washington,Ray Fisher Stadium,"Ann Arbor, Michigan"
401851024,2026-04-26T17:00Z,Scheduled,Michigan St,Maryland,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401850240,2026-04-26T17:00Z,Scheduled,Indiana,Iowa,Bart Kaufman Field,"Bloomington, Indiana"
401848645,2026-04-26T17:00Z,Scheduled,Cincinnati,West Virginia,UC Baseball Stadium,"Cincinnati, Ohio"
401848324,2026-04-26T17:00Z,Scheduled,Pitt,Virginia,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401847736,2026-04-26T17:00Z,Scheduled,Notre Dame,Boston College,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401847377,2026-04-26T18:00Z,Scheduled,Mississippi St,LSU,Dudy Noble Field,"Starkville, Mississippi"
401848698,2026-04-26T18:00Z,Scheduled,TCU,Houston,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401853380,2026-04-26T18:00Z,Scheduled,South Alabama,Southern Miss,Stanky Field,"Mobile, Alabama"
401854164,2026-04-26T18:00Z,Scheduled,Lipscomb,Austin Peay,Ken Dugan Field at Stephen Lee Marsh Stadium,"Nashville, Tennessee"
401853716,2026-04-26T18:00Z,Scheduled,Louisiana Tech,Missouri St,J.C. Love Field at Pat Patterson Park,"Ruston, Louisiana"
401853645,2026-04-26T18:00Z,Scheduled,Jax State,New Mexico St,Rudy Abbott Field at Jim Case Stadium,"Jacksonville, Alabama"
401853609,2026-04-26T18:00Z,Scheduled,Sam Houston,MTSU,Don Sanders Stadium,"Huntsville, Texas"
401853484,2026-04-26T18:00Z,Scheduled,Western KY,Kennesaw St,Nick Denes Field,"Bowling Green, Kentucky"
401852939,2026-04-26T18:00Z,Scheduled,Arkansas St,Louisiana,Tomlinson Stadium–Kell Field,"Jonesboro, Arkansas"
401850179,2026-04-26T18:00Z,Scheduled,Illinois,Nebraska,Illinois Field,"Champaign, Illinois"
401850056,2026-04-26T18:00Z,Scheduled,Texas Tech,Oklahoma St,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401848740,2026-04-26T18:00Z,Scheduled,Kansas St,Kansas,Tointon Family Stadium,"Manhattan, Kansas"
401853407,2026-04-26T18:05Z,Scheduled,Wichita St,Rice,Eck Stadium Home of Tyler Field,"Wichita, Kansas"
401851924,2026-04-26T18:05Z,Scheduled,UAB,Memphis,Jerry D. Young Memorial Field,"Birmingham, Alabama"
401851146,2026-04-26T18:05Z,Scheduled,Minnesota,Northwestern,Siebert Field,"Minneapolis, Minnesota"
401847189,2026-04-26T19:00Z,Scheduled,Auburn,Oklahoma,Plainsman Park,"Auburn, Alabama"
401847331,2026-04-26T19:00Z,Scheduled,South Carolina,Kentucky,Founders Park,"Columbia, South Carolina"
401854204,2026-04-26T19:00Z,Scheduled,Bellarmine,C Arkansas,Knights Field,"Louisville, Kentucky"
401852895,2026-04-26T19:00Z,Scheduled,Xavier,St John's,Hayden Field,"Cincinnati, Ohio"
401850026,2026-04-26T19:00Z,Scheduled,Utah,UCF,Smith's Ballpark,"Salt Lake City, Utah"
401852132,2026-04-26T19:05Z,Scheduled,Oregon,Penn State,PK Park,"Eugene, Oregon"
401848445,2026-04-26T19:05Z,Scheduled,Arizona St,Baylor,Phoenix Municipal Stadium,"Phoenix, Arizona"
401852684,2026-04-26T20:00Z,Scheduled,UCLA,Sacramento St,Jackie Robinson Stadium,"Los Angeles, California"
401847939,2026-04-26T20:05Z,Scheduled,Stanford,Florida St,Klein Field at Sunken Diamond,"Stanford, California"
401849917,2026-04-26T20:35Z,Scheduled,Oregon St,Hawai’i,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401848575,2026-04-27T04:00Z,Scheduled,Grand Canyon,BYU,Brazell Field at GCU Ballpark,"Phoenix, Arizona"
401848354,2026-04-28T01:05Z,Scheduled,Stanford,UC Davis,Klein Field at Sunken Diamond,"Stanford, California"
401848398,2026-04-28T04:00Z,Scheduled,Grand Canyon,Arizona,Brazell Field at GCU Ballpark,"Phoenix, Arizona"
401853717,2026-04-28T04:00Z,Scheduled,Saint Louis,Missouri St,Billiken Sports Center,"St. Louis, Missouri"
401853014,2026-04-28T04:00Z,Scheduled,Villanova,Saint Joseph's,Villanova Ballpark at Plymouth,"Plymouth Meeting, Pennsylvania"
401852758,2026-04-28T04:00Z,Scheduled,UC Irvine,USC,Cicerone Field at Anteater Ballpark,"Irvine, California"
401852019,2026-04-28T04:00Z,Scheduled,Northwestern,Milwaukee,Rocky and Berenice Miller Park,"Evanston, Illinois"
401850057,2026-04-28T04:00Z,Scheduled,Oral Roberts,Oklahoma St,J. L. Johnson Stadium,"Tulsa, Oklahoma"
401847737,2026-04-28T04:00Z,Scheduled,UMass Lowell,Boston College,Edward A. LeLacheur Park,"Lowell, Massachusetts"
401847462,2026-04-28T04:00Z,Scheduled,SE Missouri,Missouri,Capaha Field,"Cape Girardeau, Missouri"
401852302,2026-04-28T15:00Z,Scheduled,Creighton,N Dakota St,Charles Schwab Field,"Omaha, Nebraska"
401852818,2026-04-28T16:05Z,Scheduled,E Michigan,Washington,Oestrike Stadium,"Ypsilanti, Michigan"
401847288,2026-04-28T19:00Z,Scheduled,Georgia,Troy,Foley Field,"Athens, Georgia"
401854262,2026-04-28T19:00Z,Scheduled,N Kentucky,E Kentucky,Bill Aker Baseball Complex,"Highland Heights, Kentucky"
401852896,2026-04-28T19:00Z,Scheduled,Hofstra,St John's,University Field (Hofstra),"West Hempstead, New York"
401852658,2026-04-28T19:00Z,Scheduled,Rutgers,UConn,Bainton Field,"Piscataway, New Jersey"
401852067,2026-04-28T19:00Z,Scheduled,Butler,Bowling Green,Bulldog Park,"Indianapolis, Indiana"
401848699,2026-04-28T21:00Z,Scheduled,SF Austin,Houston,Jaycees Field,"Nacogdoches, Texas"
401851925,2026-04-28T21:05Z,Scheduled,Murray St,Memphis,Johnny Reagan Field,"Murray, Kentucky"
401847980,2026-04-28T22:00Z,Scheduled,Kennesaw St,Georgia Tech,Mickey Dunn Stadium,"Kennesaw, Georgia"
401848016,2026-04-28T22:00Z,Scheduled,Louisville,Indiana,Jim Patterson Stadium,"Louisville, Kentucky"
401847603,2026-04-28T22:00Z,Scheduled,Tennessee,West Georgia,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401848093,2026-04-28T22:00Z,Scheduled,NC State,East Carolina,Doak Field at Dail Park,"Raleigh, North Carolina"
401849876,2026-04-28T22:00Z,Scheduled,Wake Forest,App State,Keeter Stadium,"Shelby, North Carolina"
401853691,2026-04-28T22:00Z,Scheduled,Winthrop,NC A&T,The Winthrop Ballpark,"Rock Hill, South Carolina"
401853646,2026-04-28T22:00Z,Scheduled,New Mexico,New Mexico St,Santa Ana Star Field,"Albuquerque, New Mexico"
401853527,2026-04-28T22:00Z,Scheduled,Campbell,High Point,Jim Perry Stadium,"Buies Creek, North Carolina"
401853315,2026-04-28T22:00Z,Scheduled,Old Dominion,VCU,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401853264,2026-04-28T22:00Z,Scheduled,Morehead St,Marshall,Allen Field,"Morehead, Kentucky"
401853084,2026-04-28T22:00Z,Scheduled,GA Southern,Charleston So,J. I. Clements Stadium,"Statesboro, Georgia"
401852099,2026-04-28T22:00Z,Scheduled,Ohio State,Dayton,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401851672,2026-04-28T22:00Z,Scheduled,Liberty,Charlotte,Worthington Field at Liberty Baseball Stadium,"Lynchburg, Virginia"
401851025,2026-04-28T22:00Z,Scheduled,Georgetown,Maryland,Capital One Park,"Tysons, Virginia"
401848602,2026-04-28T22:00Z,Scheduled,Virginia Tech,James Madison,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401848484,2026-04-28T22:00Z,Scheduled,Virginia,George Mason,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401851880,2026-04-28T22:30Z,Scheduled,FGCU,FAU,Swanson Stadium,"Fort Myers, Florida"
401850087,2026-04-28T22:30Z,Scheduled,UCF,Stetson,Space Coast Stadium,"Melbourne, Florida"
401847571,2026-04-28T22:30Z,Scheduled,South Carolina,The Citadel,Founders Park,"Columbia, South Carolina"
401847418,2026-04-28T23:00Z,Scheduled,Ole Miss,Mississippi St,Trustmark Park,"Pearl, Mississippi"
401848156,2026-04-28T23:00Z,Scheduled,North Carolina,Coastal,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401847142,2026-04-28T23:00Z,Scheduled,Arkansas,N'Western St,Baum-Walker Stadium,"Fayetteville, Arkansas"
401847690,2026-04-28T23:00Z,Scheduled,Vanderbilt,MTSU,Hawkins Field,"Nashville, Tennessee"
401847664,2026-04-28T23:00Z,Scheduled,Texas A&M,Tarleton St,Olsen Field at Blue Bell Park,"College Station, Texas"
401854469,2026-04-28T23:00Z,Scheduled,Lipscomb,Tennessee Tech,Ken Dugan Field at Stephen Lee Marsh Stadium,"Nashville, Tennessee"
401853787,2026-04-28T23:00Z,Scheduled,UL Monroe,Louisiana Tech,Lou St. Amant Field,"Monroe, Louisiana"
401853560,2026-04-28T23:00Z,Scheduled,Texas St,Texas A&M-CC,Bobcat Ballpark (TX),"San Marcos, Texas"
401853485,2026-04-28T23:00Z,Scheduled,Austin Peay,Western KY,Raymond C. Hand Park,"Clarksville, Tennessee"
401853343,2026-04-28T23:00Z,Scheduled,UTSA,Incarnate Word,Roadrunner Field,"San Antonio, Texas"
401853199,2026-04-28T23:00Z,Scheduled,Louisiana,Southern,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401853130,2026-04-28T23:00Z,Scheduled,Alabama St,Georgia St,Wheeler–Watkins Baseball Complex,"Montgomery, Alabama"
401852940,2026-04-28T23:00Z,Scheduled,Arkansas St,Little Rock,Tomlinson Stadium–Kell Field,"Jonesboro, Arkansas"
401850180,2026-04-28T23:00Z,Scheduled,Bradley,Illinois,Dozer Park,"Peoria, Illinois"
401851147,2026-04-28T23:05Z,Scheduled,Minnesota,St Thomas (MN),Siebert Field,"Minneapolis, Minnesota"
401850281,2026-04-28T23:05Z,Scheduled,Iowa,Illinois St,Duane Banks Field,"Iowa City, Iowa"
401849960,2026-04-28T23:05Z,Scheduled,Nebraska,Kansas St,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401848741,2026-04-28T23:05Z,Scheduled,Wichita St,Kansas,Eck Stadium Home of Tyler Field,"Wichita, Kansas"
401847378,2026-04-28T23:30Z,Scheduled,LSU,SE Louisiana,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401847637,2026-04-28T23:30Z,Scheduled,Texas,Sam Houston,UFCU Disch-Falk Field,"Austin, Texas"
401853239,2026-04-28T23:30Z,Scheduled,Tulane,Southern Miss,Green Field at Turchin Stadium,"New Orleans, Louisiana"
401848530,2026-04-28T23:30Z,Scheduled,Baylor,UT Arlington,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401847503,2026-04-28T23:30Z,Scheduled,Texas Tech,Oklahoma,Riders Field,"Frisco, Texas"
401852685,2026-04-28T23:35Z,Scheduled,Santa Barbara,UCLA,Caesar Uyesaka Stadium,"Santa Barbara, California"
401853451,2026-04-28T23:35Z,Scheduled,Rice,Lamar,Reckling Park,"Houston, Texas"
401849918,2026-04-29T00:35Z,Scheduled,Oregon St,UT Rio Grande,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401852133,2026-04-29T01:05Z,Scheduled,Oregon,Gonzaga,PK Park,"Eugene, Oregon"
401847789,2026-04-29T01:05Z,Scheduled,Saint Mary's,California,Louis Guisto Field,"Moraga, California"
401853265,2026-04-29T04:00Z,Scheduled,Ohio,Marshall,Bob Wren Stadium,"Athens, Ohio"
401847143,2026-04-29T20:00Z,Scheduled,Arkansas,N'Western St,Baum-Walker Stadium,"Fayetteville, Arkansas"
401847940,2026-04-29T20:00Z,Scheduled,Florida St,South Florida,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401852795,2026-04-29T20:00Z,Scheduled,Seton Hall,Lehigh,"Mike Sheppard, Sr. Stadium at Owen T. Carroll Field","South Orange, New Jersey"
401849996,2026-04-29T21:30Z,Scheduled,Penn State,West Virginia,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401848157,2026-04-29T22:00Z,Scheduled,North Carolina,Queens,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401853085,2026-04-29T22:00Z,Scheduled,Mercer,GA Southern,OrthoGeorgia Park at Claude Smith Field,"Macon, Georgia"
401852361,2026-04-29T22:00Z,Scheduled,Purdue,So Indiana,Alexander Field,"West Lafayette, Indiana"
401848325,2026-04-29T22:00Z,Scheduled,Pitt,Kent State,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401848122,2026-04-29T22:30Z,Scheduled,Notre Dame,Milwaukee,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401850112,2026-04-29T23:00Z,Scheduled,TCU,UT Arlington,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401853200,2026-04-29T23:00Z,Scheduled,Louisiana,Nicholls,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401853131,2026-04-29T23:00Z,Scheduled,Alcorn St,Georgia St,Foster Baseball Field at McGowan Stadium,"Lorman, Mississippi"
401853381,2026-04-29T23:30Z,Scheduled,New Orleans,South Alabama,Maestri Field,"New Orleans, Louisiana"
401848700,2026-04-29T23:30Z,Scheduled,Houston,McNeese,Darryl & Lori Schroeder Park,"Houston, Texas"
401849919,2026-04-30T00:35Z,Scheduled,Oregon St,UT Rio Grande,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401847790,2026-04-30T01:05Z,Scheduled,California,UC Davis,Stu Gordon Stadium,"Berkeley, California"
401848576,2026-04-30T04:00Z,Scheduled,BYU,Utah,Miller Park - Larry H. Miller Field,"Provo, Utah"
401848017,2026-04-30T23:00Z,Scheduled,Wake Forest,Louisville,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401847089,2026-04-30T23:00Z,Scheduled,Alabama,Vanderbilt,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401847087,2026-05-01T04:00Z,Scheduled,Alabama,Vanderbilt,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401854205,2026-05-01T04:00Z,Scheduled,North Alabama,Bellarmine,Mike D. Lane Field,"Florence, Alabama"
401852304,2026-05-01T04:00Z,Scheduled,St John's,Creighton,Jack Kaiser Stadium,"Queens, New York"
401850241,2026-05-01T04:00Z,Scheduled,Northwestern,Indiana,Rocky and Berenice Miller Park,"Evanston, Illinois"
401848646,2026-05-01T04:00Z,Scheduled,Houston,Cincinnati,Darryl & Lori Schroeder Park,"Houston, Texas"
401848578,2026-05-01T04:00Z,Scheduled,BYU,Utah,Miller Park - Larry H. Miller Field,"Provo, Utah"
401852068,2026-05-01T19:00Z,Scheduled,Butler,Seton Hall,Bulldog Park,"Indianapolis, Indiana"
401851148,2026-05-01T21:30Z,Scheduled,Penn State,Minnesota,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401847144,2026-05-01T22:00Z,Scheduled,Arkansas,Ole Miss,Baum-Walker Stadium,"Fayetteville, Arkansas"
401848018,2026-05-01T22:00Z,Scheduled,Wake Forest,Louisville,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401847289,2026-05-01T22:00Z,Scheduled,Georgia,Missouri,Foley Field,"Athens, Georgia"
401847941,2026-05-01T22:00Z,Scheduled,Florida St,Pitt,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401848057,2026-05-01T22:00Z,Scheduled,NC State,Miami,Doak Field at Dail Park,"Raleigh, North Carolina"
401847738,2026-05-01T22:00Z,Scheduled,Clemson,Boston College,Doug Kingsmore Stadium,"Clemson, South Carolina"
401848399,2026-05-01T22:00Z,Scheduled,Kansas,Arizona,Hoglund Ballpark,"Lawrence, Kansas"
401854470,2026-05-01T22:00Z,Scheduled,West Georgia,Queens,Cole Field,"Carrollton, Georgia"
401854263,2026-05-01T22:00Z,Scheduled,E Kentucky,Lipscomb,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401853610,2026-05-01T22:00Z,Scheduled,Kennesaw St,Sam Houston,Mickey Dunn Stadium,"Kennesaw, Georgia"
401853528,2026-05-01T22:00Z,Scheduled,Campbell,NC A&T,Jim Perry Stadium,"Buies Creek, North Carolina"
401853158,2026-05-01T22:00Z,Scheduled,James Madison,Marshall,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401852975,2026-05-01T22:00Z,Scheduled,UConn,ETSU,Elliot Ballpark,"Storrs, Connecticut"
401852941,2026-05-01T22:00Z,Scheduled,Old Dominion,Arkansas St,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401852728,2026-05-01T22:00Z,Scheduled,Georgetown,Villanova,Capital One Park,"Tysons, Virginia"
401852363,2026-05-01T22:00Z,Scheduled,Purdue,Murray St,Alexander Field,"West Lafayette, Indiana"
401851987,2026-05-01T22:00Z,Scheduled,Ohio State,Nebraska,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401851673,2026-05-01T22:00Z,Scheduled,Charlotte,Tulane,Robert and Mariam Hayes Stadium,"Charlotte, North Carolina"
401851026,2026-05-01T22:00Z,Scheduled,Maryland,Michigan,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401848446,2026-05-01T22:00Z,Scheduled,UCF,Arizona St,John Euliano Park,"Orlando, Florida"
401851105,2026-05-01T22:05Z,Scheduled,Michigan St,UCLA,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401854471,2026-05-01T22:05Z,Scheduled,North Florida,Jacksonville,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401853041,2026-05-01T22:30Z,Scheduled,GA Southern,Coastal,J. I. Clements Stadium,"Statesboro, Georgia"
401847332,2026-05-01T22:30Z,Scheduled,Kentucky,Tennessee,Kentucky Proud Park,"Lexington, Kentucky"
401854472,2026-05-01T22:30Z,Scheduled,Stetson,FGCU,Melching Field at Conrad Park,"DeLand, Florida"
401851881,2026-05-01T22:30Z,Scheduled,South Florida,FAU,USF Baseball Stadium,"Tampa, Florida"
401849961,2026-05-01T22:30Z,Scheduled,West Virginia,Kansas St,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401848123,2026-05-01T22:30Z,Scheduled,Notre Dame,Stanford,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401847981,2026-05-01T23:00Z,Scheduled,Georgia Tech,Xavier,Mac Nease Baseball Park,"Atlanta, Georgia"
401850058,2026-05-01T23:00Z,Scheduled,Oklahoma St,TCU,O'Brate Stadium,"Stillwater, Oklahoma"
401853429,2026-05-01T23:00Z,Scheduled,Southern Miss,UL Monroe,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401854165,2026-05-01T23:00Z,Scheduled,Austin Peay,C Arkansas,Raymond C. Hand Park,"Clarksville, Tennessee"
401853788,2026-05-01T23:00Z,Scheduled,Dallas Baptist,Louisiana Tech,Horner Ballpark,"Dallas, Texas"
401853486,2026-05-01T23:00Z,Scheduled,MTSU,Western KY,Reese Smith Jr. Field,"Murfreesboro, Tennessee"
401853382,2026-05-01T23:00Z,Scheduled,Texas St,South Alabama,Bobcat Ballpark (TX),"San Marcos, Texas"
401853344,2026-05-01T23:00Z,Scheduled,UTSA,Wichita St,Roadrunner Field,"San Antonio, Texas"
401853132,2026-05-01T23:00Z,Scheduled,Louisiana,Georgia St,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401852861,2026-05-01T23:00Z,Scheduled,Troy,App State,Riddle-Pace Field,"Troy, Alabama"
401851801,2026-05-01T23:05Z,Scheduled,Memphis,East Carolina,FedExPark Avron Fogelman Field,"Memphis, Tennessee"
401850181,2026-05-01T23:05Z,Scheduled,Iowa,Illinois,Duane Banks Field,"Iowa City, Iowa"
401847379,2026-05-01T23:30Z,Scheduled,LSU,South Carolina,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401847419,2026-05-01T23:30Z,Scheduled,Texas,Mississippi St,UFCU Disch-Falk Field,"Austin, Texas"
401853718,2026-05-01T23:30Z,Scheduled,Missouri St,Jax State,Hammons Field,"Springfield, Missouri"
401848531,2026-05-01T23:30Z,Scheduled,Baylor,Texas Tech,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401853291,2026-05-01T23:35Z,Scheduled,Rice,UAB,Reckling Park,"Houston, Texas"
401847190,2026-05-02T00:00Z,Scheduled,Texas A&M,Auburn,Olsen Field at Blue Bell Park,"College Station, Texas"
401853647,2026-05-02T00:00Z,Scheduled,New Mexico St,Liberty,Presley Askew Field,"Las Cruces, New Mexico"
401849920,2026-05-02T00:35Z,Scheduled,Oregon St,CSU Northridge,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401847238,2026-05-02T01:00Z,Scheduled,Oklahoma,Florida,Kimrey Family Stadium,"Norman, Oklahoma"
401847791,2026-05-02T01:05Z,Scheduled,California,Virginia Tech,Stu Gordon Stadium,"Berkeley, California"
401852659,2026-05-02T01:30Z,Scheduled,USC,Rutgers,Great Park,"Irvine, California"
401852134,2026-05-02T02:05Z,Scheduled,Washington,Oregon,Husky Ballpark,"Seattle, Washington"
401847191,2026-05-02T04:00Z,Scheduled,Texas A&M,Auburn,Olsen Field at Blue Bell Park,"College Station, Texas"
401847088,2026-05-02T04:00Z,Scheduled,Alabama,Vanderbilt,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401854206,2026-05-02T04:00Z,Scheduled,North Alabama,Bellarmine,Mike D. Lane Field,"Florence, Alabama"
401852306,2026-05-02T04:00Z,Scheduled,St John's,Creighton,Jack Kaiser Stadium,"Queens, New York"
401850242,2026-05-02T04:00Z,Scheduled,Northwestern,Indiana,Rocky and Berenice Miller Park,"Evanston, Illinois"
401848647,2026-05-02T04:00Z,Scheduled,Houston,Cincinnati,Darryl & Lori Schroeder Park,"Houston, Texas"
401848579,2026-05-02T04:00Z,Scheduled,BYU,Utah,Miller Park - Larry H. Miller Field,"Provo, Utah"
401848019,2026-05-02T16:00Z,Scheduled,Wake Forest,Louisville,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401854264,2026-05-02T17:00Z,Scheduled,E Kentucky,Lipscomb,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401852069,2026-05-02T17:00Z,Scheduled,Butler,Seton Hall,Bulldog Park,"Indianapolis, Indiana"
401853042,2026-05-02T18:00Z,Scheduled,GA Southern,Coastal,J. I. Clements Stadium,"Statesboro, Georgia"
401847333,2026-05-02T18:00Z,Scheduled,Kentucky,Tennessee,Kentucky Proud Park,"Lexington, Kentucky"
401847290,2026-05-02T18:00Z,Scheduled,Georgia,Missouri,Foley Field,"Athens, Georgia"
401847942,2026-05-02T18:00Z,Scheduled,Florida St,Pitt,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401847739,2026-05-02T18:00Z,Scheduled,Clemson,Boston College,Doug Kingsmore Stadium,"Clemson, South Carolina"
